id; Имя; Путь к фильму; Путь к постеру; 
5927; Про миллионера, который украл солнце; https://diafilmy.su/5927-pro-millionera-kotoryj-ukral-solnce.html; https://diafilmy.su/uploads/posts/2019-03/1551595531_pict_001.jpg; 
6060; Искусство, шагнувшее на улицы; https://diafilmy.su/6060-iskusstvo-shagnuvshee-na-ulicu.html; https://diafilmy.su/uploads/posts/2019-04/1554443803_04.jpg; 
6056; Как лягушку продавали; https://diafilmy.su/6056-kak-ljagushku-prodavali.html; https://diafilmy.su/uploads/posts/2019-04/1554151870_05.jpg; 
5932; В зверином городке; https://diafilmy.su/5932-v-zverinom-gorodke.html; https://diafilmy.su/uploads/posts/2019-03/1551715983_pict_02.jpg; 
5933; Матрос Пётр Кошка; https://diafilmy.su/5933-matros-pert-koshka.html; https://diafilmy.su/uploads/posts/2019-03/1551734355_03.jpg; 
5938; Другие языки; В разведке; https://diafilmy.su/5938-v-razvedke.html; 
5941; Бременские музыканты; https://diafilmy.su/5941-bremenskie-muzykanty.html; https://diafilmy.su/uploads/posts/2019-03/1551947678_2019-02-13-0025.jpg; 
5942; Другие языки; Ёлка; https://diafilmy.su/5942-elka.html; 
5943; Другие языки; Король Дроздобород; https://diafilmy.su/5943-korol-drozdoborod.html; 
5944; Другие языки; Красная зима; https://diafilmy.su/5944-krasnaja-zima.html; 
5954; Растения в нашем доме; https://diafilmy.su/5954-rastenija-v-nashem-dome.html; https://diafilmy.su/uploads/posts/2019-03/1552081392_05.jpg; 
5946; Другие языки; Мотивы дружбы народов в поэзии Т. Г. Шевченко; https://diafilmy.su/5946-motivy-druzhby-narodov-v-pojezii-t-g-shevchenko.html; 
5947; Другие языки; Правда. Часть 1; https://diafilmy.su/5947-pravda-1.html; 
5948; Другие языки; Правда. Часть 2; https://diafilmy.su/5948-pravda-2.html; 
5949; Счастье Яромила; https://diafilmy.su/5949-schaste-jaromila.html; https://diafilmy.su/uploads/posts/2019-03/1552036600_pict_01.jpg; 
5950; Другие языки; Тема борьбы за мир в произведениях украинских советских поэтов; https://diafilmy.su/5950-tema-borby-za-mir.html; 
5951; Другие языки; Чернышевский и Шевченко; https://diafilmy.su/5951-chernyshevskij-i-shevchenko.html; 
5952; Другие языки; Дорогою ценою; https://diafilmy.su/5952-dorogoju-cenoju.html; 
5953; Другие языки; Анатолий Васильевич Луначарский; https://diafilmy.su/5953-anatolij-vasilevich-lunacharskij.html; 
5955; Океан - людям; https://diafilmy.su/5955-okean-ljudjam.html; https://diafilmy.su/uploads/posts/2019-03/1552083068_04.jpg; 
5956; Значение океанов и морей для человека; https://diafilmy.su/5956-znachenie-okeanov-i-morej-dlja-cheloveka.html; https://diafilmy.su/uploads/posts/2019-03/1552137550_05.jpg; 
5957; Онкологический научный центр АМН СССР; https://diafilmy.su/5957-onkologicheskij-nauchnyj-centr-amn-sssr.html; https://diafilmy.su/uploads/posts/2019-03/1552154628_04.jpg; 
5964; Морозко; https://diafilmy.su/5964-morozko.html; https://diafilmy.su/uploads/posts/2019-03/1552289175_pic_02.jpg; 
5965; Образ В. И. Ленина в советском изобразительном искусстве; https://diafilmy.su/5965-obraz-v-ilenina-v-sovetskom-izobrazitelnom-iskusstve.html; https://diafilmy.su/uploads/posts/2019-03/1552289472_pict_03.jpg; 
5959; Другие языки; Дорогою ценою; https://diafilmy.su/5959-dorogoju-cenoju.html; 
5960; Другие языки; Их было двенадцать; https://diafilmy.su/5960-ih-bylo-dvenadcat.html; 
5961; Другие языки; Керамика Украины; https://diafilmy.su/5961-keramika-ukrainy.html; 
5962; Другие языки; На охоте; https://diafilmy.su/5962-na-ohote.html; 
5963; Другие языки; Сын Таращанского полка; https://diafilmy.su/5963-syn-taraschanskogo-polka.html; 
5966; Другие языки; Intermezzo; https://diafilmy.su/5966-intermezzo.html; 
5967; Другие языки; Павел Тычина; https://diafilmy.su/5967-pavlo-tychina.html; 
5982; Другие языки; Маленький грешник; https://diafilmy.su/5982-malenkij-greshnik.html; 
5969; На просторах Родины; https://diafilmy.su/5969-na-prstorah-rodiny.html; https://diafilmy.su/uploads/posts/2019-03/1552336384_02.jpg; 
5970; Николай Кулиш; https://diafilmy.su/5970-nikolaj-kulish.html; https://diafilmy.su/uploads/posts/2019-03/1552382626_pict-nk_02.jpg; 
5971; Приключения со словами; https://diafilmy.su/5971-prikljuchenija-so-slovami.html; https://diafilmy.su/uploads/posts/2019-03/1552382871_pict-psp_001.jpg; 
5972; Слово о полку Игореве. Часть 2; https://diafilmy.su/5972-slovo-o-polku-igorevom-2.html; https://diafilmy.su/uploads/posts/2019-03/1552383176_slovo_02.jpg; 
5973; Другие языки; Украинские народные думы и исторические песни; https://diafilmy.su/5973-ukrainskie-narodnye-dumy-i-istoricheskie-pesni.html; 
5974; Другие языки; Украинские народные песни; https://diafilmy.su/5974-ukrainskie-narodnye-pesni.html; 
5975; Другие языки; Фата моргана; https://diafilmy.su/5975-fata-morgana.html; 
5976; Медведь помог; https://diafilmy.su/5976-medved-pomog.html; https://diafilmy.su/uploads/posts/2019-03/1552405701_pict-mp_04.jpg; 
5977; Сказка об Иване-Дураке, его братьях и о старом дьяволе и трёх чертенятах. Часть 2; https://diafilmy.su/5977-skazka-pro-ivana-duraka-t-2.html; https://diafilmy.su/uploads/posts/2019-08/1566281535_124.jpg; 
5978; Другие языки; Юные друзья природы; https://diafilmy.su/5978-junye-druzja-prirody.html; 
5979; В мире диковинного; https://diafilmy.su/5979-v-mire-dikovennogo.html; https://diafilmy.su/uploads/posts/2019-03/1552454014_03.jpg; 
5980; Шёл по улице солдат; https://diafilmy.su/5980-shel-po-ulice-soldat.html; https://diafilmy.su/uploads/posts/2019-03/1552544976_04.jpg; 
5981; История одного сада; https://diafilmy.su/5981-istorija-odnogo-sada.html; https://diafilmy.su/uploads/posts/2019-03/1552599183_02.jpg; 
5983; Другие языки; Златовласка. Часть 1; https://diafilmy.su/5983-zlatovlaska-1.html; 
6003; Человеку жить долго; https://diafilmy.su/6003-cheloveku-zhit-dolgo.html; https://diafilmy.su/uploads/posts/2019-03/1553063584_04.jpg; 
6004; Кто сказал "мяу"?; https://diafilmy.su/6004-kto-skazal-mjau.html; https://diafilmy.su/uploads/posts/2019-03/1553109443_pict-kcm_02.jpg; 
6005; Мир на экране №5 1983г.; https://diafilmy.su/6005-mir-na-jekrane-5-1983.html; https://diafilmy.su/uploads/posts/2019-03/1553113648_04.jpg; 
6006; Советская экономика на пути интенсивного развития; https://diafilmy.su/6006-sovetskaja-jekonomika-na-puti-intensivnogo-razvitija.html; https://diafilmy.su/uploads/posts/2019-03/1553198279_04.jpg; 
5989; Репка; https://diafilmy.su/5989-repka.html; https://diafilmy.su/uploads/posts/2019-03/1552754015_pict-p_00.jpg; 
5993; Усатый полосатый; https://diafilmy.su/5993-usatyj-polosatyj.html; https://diafilmy.su/uploads/posts/2019-03/1552755302_pict-u-p_02.jpg; 
5990; Голоса в мире безмолвия; https://diafilmy.su/5990-golosa-v-mire-bezmolvija.html; https://diafilmy.su/uploads/posts/2019-03/1552754255_04.jpg; 
5991; Руслан и Людмила. Часть 1; https://diafilmy.su/5991-ruslan-i-ljudmila-1.html; https://diafilmy.su/uploads/posts/2019-03/1552754306_pict-ril1_01.jpg; 
5992; Руслан и Людмила. Часть 2; https://diafilmy.su/5992-ruslan-i-ljudmila-2.html; https://diafilmy.su/uploads/posts/2019-03/1552754781_pict-ril2_00.jpg; 
5994; В стране вечного лета; https://diafilmy.su/5994-v-strane-vechnogo-leta.html; https://diafilmy.su/uploads/posts/2019-03/1552763969_04.jpg; 
5995; Жертвы суеверий; https://diafilmy.su/5995-zhertvy-sueverij.html; https://diafilmy.su/uploads/posts/2019-03/1552837636_03.jpg; 
5996; Большая путаница; https://diafilmy.su/5996-bolshaja-putanica.html; https://diafilmy.su/uploads/posts/2019-03/1552846446_04.jpg; 
5997; Дружок; https://diafilmy.su/5997-druzhok.html; https://diafilmy.su/uploads/posts/2019-03/1552898139_pict-d_04.jpg; 
6031; Дары феи Кренского озера. Часть 1; https://diafilmy.su/6031-dary-fei-krenskogo-ozera-1.html; https://diafilmy.su/uploads/posts/2019-03/1553424531_pict-df-1_02.jpg; 
5999; Златовласка. Часть 2; https://diafilmy.su/5999-zlatovlaska.html; https://diafilmy.su/uploads/posts/2019-03/1552911779_pict-zv-2_00.jpg; 
6000; Кросс; https://diafilmy.su/6000-kross.html; https://diafilmy.su/uploads/posts/2019-03/1552921066_pict-k-01.jpg; 
6001; Дельфины; https://diafilmy.su/6001-delfiny.html; https://diafilmy.su/uploads/posts/2019-03/1553026840_03.jpg; 
6002; Мир на экране №1 1984г.; https://diafilmy.su/6002-mir-na-jekrane-1-1984.html; https://diafilmy.su/uploads/posts/2019-03/1553032192_04.jpg; 
6057; В борьбе со стихией; https://diafilmy.su/6057-v-borbe-so-stihiej.html; https://diafilmy.su/uploads/posts/2019-04/1554183271_04.jpg; 
6009; Русалочка. Часть 2; https://diafilmy.su/6009-rusalochka-2.html; https://diafilmy.su/uploads/posts/2019-03/1553715198_02.jpg; 
6010; Приучаем детей к труду; https://diafilmy.su/6010-priuchaem-detej-k-trudu.html; https://diafilmy.su/uploads/posts/2019-03/1553267089_pict-pdkt_04.jpg; 
6011; Три охотника. Часть 1; https://diafilmy.su/6011-tri-ohotnika-1.html; https://diafilmy.su/uploads/posts/2019-03/1553267323_pict-3o-1_03.jpg; 
6012; Три охотника. Часть 2; https://diafilmy.su/6012-tri-ohotnika-2.html; https://diafilmy.su/uploads/posts/2019-03/1553267745_pict-3o-2_00.jpg; 
6013; Другие языки; Чудесное путешествие Нильса Гольгерсона с дикими гусями. Часть 1; https://diafilmy.su/6013-chudesnoe-puteshestvie-nilsa-golgersona-s-dikimi-gusjami-1.html; 
6014; Другие языки; Чудесное путешествие Нильса Гольгерсона с дикими гусями. Часть 2; https://diafilmy.su/6014-chudesnoe-puteshestvie-nilsa-golgersona-s-dikimi-gusjami-2.html; 
6015; Русалочка. Часть 1; https://diafilmy.su/6015-rusalochka-1.html; https://diafilmy.su/uploads/posts/2019-03/1553715442_02.jpg; 
6016; Длиннохвостый лис; https://diafilmy.su/6016-dlinnohvostyj-lis.html; https://diafilmy.su/uploads/posts/2019-03/1553280749_pict-dl_02.jpg; 
6049; Трудовой коллектив в новых условиях хозяйствования; https://diafilmy.su/6049-trudovoj-kollektiv-v-novyh-uslovijah-hozjajstvovanija.html; https://diafilmy.su/uploads/posts/2019-03/1553837694_04.jpg; 
6048; Сооружения и устройства путевого хозяйства; https://diafilmy.su/6048-sooruzhenija-i-ustrojstva-putevogo-hozjajstva.html; https://diafilmy.su/uploads/posts/2019-03/1553810539_03.jpg; 
6019; Стойкий оловянный солдатик; https://diafilmy.su/6019-stojkij-olovjannyj-soldatik.html; https://diafilmy.su/uploads/posts/2019-03/1553338726_pict-coc_02.jpg; 
6020; Цветное молоко; https://diafilmy.su/6020-cvetnoe-moloko.html; https://diafilmy.su/uploads/posts/2019-03/1553339059_pict-cm_04.jpg; 
6021; История маленькой пташки. Часть 1; https://diafilmy.su/6021-istorija-malenkoj-ptashki-1.html; https://diafilmy.su/uploads/posts/2020-12/1608709201_02.jpg; 
6022; История маленькой пташки. Часть 2; https://diafilmy.su/6022-istorija-malenkoj-ptashki-2.html; https://diafilmy.su/uploads/posts/2020-12/1608709001_02.jpg; 
6023; Лочинское ущелье. Часть 1; https://diafilmy.su/6023-lochinskoe-uschele-1.html; https://diafilmy.su/uploads/posts/2019-03/1553340232_pict-ly1_02.jpg; 
6024; Лочинское ущелье. Часть 2; https://diafilmy.su/6024-lochinskoe-uschele-2.html; https://diafilmy.su/uploads/posts/2019-03/1553340443_pict-ly2_02.jpg; 
6025; Колобок; https://diafilmy.su/6025-kolobok.html; https://diafilmy.su/uploads/posts/2019-03/1553359930_pict-k_05.jpg; 
6026; Медведь-кузнец; https://diafilmy.su/6026-medved-kuznec.html; https://diafilmy.su/uploads/posts/2019-03/1553361736_pict-mk_04.jpg; 
6027; На горизонтских островах; https://diafilmy.su/6027-na-gorizontskih-ostrovah.html; https://diafilmy.su/uploads/posts/2019-03/1553362040_pict-hgo_01.jpg; 
6028; Про сапожника; https://diafilmy.su/6028-pro-sapozhnika.html; https://diafilmy.su/uploads/posts/2019-03/1553362485_pict-ps_02.jpg; 
6051; Нестриженый Федот; https://diafilmy.su/6051-nestrizhenyj-fedot.html; https://diafilmy.su/uploads/posts/2019-04/1554152518_04.jpg; 
6030; Мир на экране №4 1983г.; https://diafilmy.su/6030-mir-na-jekrane-4-1983.html; https://diafilmy.su/uploads/posts/2019-03/1553375713_04.jpg; 
6032; Дары феи Кренского озера. Часть 2; https://diafilmy.su/6032-dary-fej-krenskogo-ozera-2.html; https://diafilmy.su/uploads/posts/2019-03/1553425669_pict-df-2_02.jpg; 
6033; Двенадцать гусей. Часть 1; https://diafilmy.su/6033-dvenadcat-gusej-1.html; https://diafilmy.su/uploads/posts/2019-03/1553426307_pict-12g_02.jpg; 
6034; Двенадцать гусей. Часть 2; https://diafilmy.su/6034-dvenadcat-gusej-2.html; https://diafilmy.su/uploads/posts/2019-03/1553426509_pict-12g2_02.jpg; 
6035; 2-Чулковых-2; https://diafilmy.su/6035-2-chulkovyh-2.html; https://diafilmy.su/uploads/posts/2019-03/1553550030_03.jpg; 
6036; Трудовой коллектив в борьбе за экономию и бережливость; https://diafilmy.su/6036-trudovoj-kollektiv-v-borbe-za-jekonomiju-i-berezhlivost.html; https://diafilmy.su/uploads/posts/2019-03/1553550336_04.jpg; 
